"Feed URL","Episode ID",Visible?,"Marked as played on","Manually set","Is New?","Last played on","Playback position","Play count","Has been played?"
"http://handa.hamishandandy.libsynpro.com/rss","09f40e9278f08d53f78761ecdb6ff25a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","0a4b750b1002297d12978eb1e01709d8",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","0b78ef3b999be58c378cfcc1f78e33e6",,,No,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","0c0eed90809b5a8e7a11985321c01bbc",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","0dd1b9d49af814343f0a05eabc05ce1d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","0dd8a6aeb6b933f1fdc839f4732033ad",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","0f3024784390ef6ec9b00b0704911175",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","0f87b6a4d6bff25a5a58744de999c7af",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss",100500567,,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss",100500571,,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss",100500609,,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","12196bf8212ff071e3c071cc65f27539",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","13cfd0770d8ecba5abe8ea06f848b49b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","13d9f23307cfb8f6c3aac2b97c80f5c4",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","13dabc476fba59ad9eeb44159f42efe2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","13df4e4b8dd6bec9889f12c2bbfe97e0",,,No,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","143b07702c1328f651a7c522fad37b57",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","14c66558495dd15898ddbe56a55baf08",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1506c02e0f8b86e0d2665f2abe002921",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","150b05b7a0e0199826a7e44a2aec8b0a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","151eee6fb23743e6a3553a68ea898e78",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","15375e116c4c0eac84f07f14aa3d4fd8",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","158da0cf937eba552a6396cd74be628a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","15b9d35616ddbe382f0b9b5cb6cce549",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","160c345e7e1638dbb14da0df8ca4fa55",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","161695b7b4bd80feaf3d62f5a01910a7",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","166bbf227d477343b4a019a97e995880",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","17790e6e737f641cd8be694f1a3a962c",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","17de89682b32d5aeb12ea7e59b063369",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","17ed7854700373f2f2c5c13e0ddf0583",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","18062ecf414df389b05271c8c7b3085f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","183381a9a5f21094edebe8e03330cd5f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1843911769f2498a0d0b0af66a5a11fe",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","186314a09dab9329b3be4d0d2ea560d2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","189faf60f2926bb2959b4077c80044d4",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","19229798c45133c825b2cbcb858611aa",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1989e7ee846c55c562cac8c1e1de7a30",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1a181d67f1f7fd195ade7c54078cf67e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1b4c446ee83a6120d46551bf4dca4b7e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1b9e4f386e14edf139c55f0b82b7887c",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1c34b87bdb1f83ad65cf0a77dfdce593",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1c9912529460a15ce620b2b075113991",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1cfdac6b9b0ce68c759d1999a8735954",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1d0bd04bd3ad5e3f3617db0dca8ff723",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1dab6961350cca3a3e0241dff4888815",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1e2e30b8c7d56d704fda93346128f1d8",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1e5371b980a18a6517464f9500e7d6ec",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1e71aae1b217f3d920d3957cb0ce1a56",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1e73dcdf771ea0c9c9a0e163b4ced387",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1e8f24792282577d425200c7ce17ede4",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1ed57ab306063cb4ac9732310127edde",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","1f3b12aa22cf3b594aaa731706beae2d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","20ad39fab6da2854bcd6d13433cca034",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","212ad89ac798c272d2ec755a8af2c86e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2153e58286fe86ee27fbe5ca7866b142",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","225d79fa79a576092e4c4555282d3e33",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","23a4c1d7d6c2810a50dc90a4fdb497da",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","23eaec4fc7aee3e8f16edadae326d00a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2487e4aef141ab09fe228c4ae3d21952",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","24fce2d33a1428ebac80ee888781af7f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","255bfce887e55ae7f72e567a9e4d0f77",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","25671b35161d366aaba1f11025f30745",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2589bd7cb5e269794f8221090df8d187",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2625c96a-9119-41e4-a6ba-0746d1d1b7a8",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2629078063af54ff5367c844f79129f7",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","27666f27e8dcc2fb4229699e487b206b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","27740a39dcb86f8a11161551e9fe77aa",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2797a66982e6f68ea8c859d6e91e2d10",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","28ea73e61bdf9daa70043a1afbf5f4cd",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2905d810095f6cbdcc8aabe9144a5635",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2a17b37ec72bfcd100d7a328af2cd987",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2a190305cce439e0b3163cf553eba15d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2a4130a0ab5409cbcfde5e005e503011",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2a6c4ce5d391da6f7e5779918e22b412",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2a7ac8f4695b4ba9bbc865898504998c",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2b3b4ae4a09a1c23dd30248ca6834e01",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2c35f9268674a6919cc3b7d04a91abe1",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2c78d296f14eb6b5dca296d743e23a9a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2d05c459f7362505d185e80a420bfcce",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2dc75980e004b8628c225912091589e5",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2e46077b2dbb6a43a3852796e23fa52c",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2e664a8371e915d0df9db06c22067f0d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","2f2e608d-8bc3-4222-8372-cadf5b691d56",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","305b44d382c88290e6c633eb33c3dfb3",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","32b06de222472d03472089c5c2409fad",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","32d397d6a7c6abddfadb0bc79c03984b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","330578df6e2ed7751d9579d5c000e707",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3371624d-d85c-418a-8104-ebff65adce99",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3398240ebea52a8e29d90da8f6a27a41",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","33c916f5c90ed3eae26dc96ce0573d5b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","34b28ad8c923bea36f402f3b7bd365f8",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","34c405789ced1055ef92f4c8dc375435",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","35e24acc9e3b66b3c34ee4b20e3f238e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","36541f076904c366d4db88197bf9c46f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","367f98bbddd35d8992d5d8c8874a3bc3",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","369c62d23448c1cac6b785d39992f23e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","36ed2e04c91b590453d167642eb59d82",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","370e7533-f2a0-4020-ae80-49cc94006099",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","375b2817ba8d4071542ebfeb50359a5f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","37e4324326185ff8797fb1141bbefe9e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","37fb3cc319ac2396c62ebb2915996b42",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","38277b3718731896c975182f9f248cf4",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","38c5cc67a5bf4ac5b2d3710161c2681c",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3927a04860faeba7d49c77cbce85c254",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","397df7e01fd22aeac2a1bf757169db86",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3a251739d1ff9af9cb12d84754ea0227",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3a352e7297d66e935cfb4105c2a42296",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3b1849b4597b8ce177381dd9cb76e123",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3b56774d-8fdb-4588-b41f-49bbcce77b7b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3bec464f233dafe2d7b2190cfc9771af",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3c304cf151577331b4e7d5fd8fda66c7",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3c455adfa26bf48c0dcee6822f307803",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3cce7e5a00f5ef51a8e3a3ebb2bccad0",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3d37eae5f90159bde079e7be03f4e6bb",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3d9c5e47dc3d40bb55d76624726a78f3",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3e571de6a692af35c0d9febf019dfb97",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3e68dc7a974f0441a694281b0390d1e2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3e944f87d02e6aead8c8e00647e14fbd",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","3f82f69cd60f45cf139d7087dc1ca426",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4048cc1bc1fd728e1f59c821f7f484e8",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4089f185ae0ad8bbecf20e4c302587de",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","40ef9010-b282-4feb-b63d-11494e0f70ca",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","41a618ac41d8f4eeaf41d1cf46918410",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","423aa8df1dacb23c9018d891d7ce5e45",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4295babe85fa8b9466611a6d2dae78a0",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","42c8034e577ff2406203641829b53e97",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","430ed7bbc9afcb0b115fde3254130acf",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","43ce9f62df8c0fcfa2a45a7663e7f19d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","444c07b4cf00be6ed6d1e64077b479ec",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","446362071602ed973034026d2ca63e8c",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4557de9385159171d30f28c0d65ba716",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","46f1dc7d4fe0046ae760747e86c5265b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","481b06859ff6579adf7e97bc107cdef2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","487d023c6e1644dc1fb721c58b8a0ff2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","49e29f948f9654b289e13bca6b623df3",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","49ef0754cc00fb22b5bd4a335f193f2e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4b15b1784e82a23c03433dad52254eb6",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4bc87c7232e271ecb684cb703e1fdf79",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4c655b512d08a1e7e6a93bfdd3fd7873",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4d94b7f4b3438adf3300beec84f11b72",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4ee852e2535eb7990f06b1d1e11fa0ff",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4f139301fa8608d054167137da3cde3d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","4f2e92fe3c48061a26f1ccc42e513309",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","509d27ba8689cb11bd3aae99baec91d9",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","50d899dc32df92256fd3304d28ce48ae",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","510459aa352db67ac99b73207f069cf5",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","51b29f52b9aaccc71f85527f2e31c18b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","51b7c651764b1877442e6f436126fa81",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","51c27b7a72452a87f7182fcb48dccd2f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","51d7e405a818f683b3211f7250492d09",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","54bea83fdb77bd782b780fdf6be55ddf",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","550d934d3a971c2879affc819abba288",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","55246a96bc89b0683a42358c0b63d75b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","55446f77994c6a2cad493bb01bf572ca",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5560820434d93f1899a1080869fa81aa",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","55b9b05cf29b0ab852bdee4b42964903",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5626717d7fa4acaea2f0476c96f0bdc7",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5666b74df4eef37bfe505bcd00c7be51",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","56fe3ab5ea125c3de544982366085d48",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","57b0508b227ac03287d83f7f8a2cc0a2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","581e599d68778077107a8d16c1a1b015",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5832ce97d45d7205580c95d66d7d009e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","58bd65b79540a3290bdbcf4f12c4abc5",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","598a5439f89400d29a94915d139e48ff",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5af838434b07e8f747ab3a81631ca2f6",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5c2455eb46d2a2ee7ea68dd6b593b659",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5d2202055e9b9b68548869da3b9e3717",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5d295d5e0e85d3044d6f5ffa0fcf6696",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5db82347f6b4619e0a2dbc35a9210a3e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5f24c19069f2763185964b3b7ab8c1ba",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5f5511e63a8581f66f10204390b8b082",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","5f8572336400231b0605950179e5017d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6002ddfaad83cac2f4967fe23d8be0d2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","61fab385ba273ab85407516193d04bd6",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","62a87f4d00fbc7973255e91fb412405a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","63359663-edf0-4646-b372-a113d670c896",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","660eafdf7cc8ebd75a984d962c180ce2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","66ce4f5e4e14c8459d18c9e7d939e3a2",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","66fcdbc9-5ae0-457c-a2d8-bb8bbaa7014d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","67d9e771713ee0e253fd2e90a8631d18",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","67d9eda3725d6a8ea27d4a8db7bcae79",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","68a4168124cd5706339ea41d1ff84f1b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","68b1a66a3bfab5554a5b46523df2a20f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","68ca7e375ca33c1f4f23eb294f4202ca",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6998a7de532108c510611f23cdd03166",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","69c9a23481fa34fc2307b288dfea869e",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","69fabce3e19fc86152c45a2efca16f3b",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6a08785a200e2e55bd2ffa1c211b1d8f",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6a24bb1410271569ba7c13dee97ae9c3",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6c461c1ee699c31994a18cb4e840ef5c",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6c4697fe-dffa-42b5-bbd1-5222b9c96f1a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6c56c21e3db365804ab3e5a7c4039e71",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6c78a8e15a196cf1051669f360efd17a",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6c9aa18f526a2188f0c0b2c180db199d",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6cb358ba09d133df4c611d53f0990db1",,,Yes,,2040-02-05T20:28:16Z,,,
"http://handa.hamishandandy.libsynpro.com/rss","6cd5ca813c05533c1b9419772854c6f8",,,Yes,,2040-02-05T20:28:16Z,,,
